time (s),vertical,horizontal,axial
0.840625,-20.5839,19.4594,21.206
0.840664,-20.4604,19.3332,20.3219
0.840703,-20.2421,19.2497,19.4281
0.840742,-19.9656,19.2261,18.5265
0.840781,-19.6638,19.2515,17.6187
0.84082,-19.3823,19.3134,16.704
0.840859,-19.1679,19.3798,15.7778
0.840898,-19.0511,19.3776,14.8184
0.840938,-19.0364,19.2694,13.8009
0.840977,-19.1068,19.164,12.7267
0.841016,-19.2583,19.1771,11.626
0.841055,-19.5126,19.2273,10.5126
0.841094,-19.854,19.1118,9.3818
0.841133,-20.2494,18.7784,8.20993
0.841172,-20.6936,18.4204,6.98008
0.841211,-21.2014,18.256,5.72341
0.84125,-21.8019,18.2419,4.49602
0.841289,-22.4736,18.1151,3.31742
0.841328,-23.163,17.7484,2.17208
0.841367,-23.8313,17.3237,1.04462
0.841406,-24.4703,17.0834,-0.0653197
0.841445,-25.0898,17.033,-1.14348
0.841484,-25.7055,16.9957,-2.17579
0.841523,-26.3438,16.8531,-3.16464
0.841562,-26.9972,16.6408,-4.12646
0.841602,-27.6038,16.4098,-5.08429
0.841641,-28.0969,16.1128,-6.06104
0.84168,-28.4473,15.7391,-7.0684
0.841719,-28.6616,15.4237,-8.10277
0.841758,-28.7871,15.2492,-9.12306
0.841797,-28.8925,15.0865,-10.0848
0.841836,-29.0223,14.7766,-10.9694
0.841875,-29.1287,14.4,-11.7903
0.841914,-29.1446,14.2211,-12.5548
0.841953,-29.0731,14.3307,-13.2491
0.841992,-28.9917,14.5185,-13.8633
0.842031,-28.937,14.521,-14.411
0.84207,-28.8907,14.2946,-14.9201
0.842109,-28.7949,14.0027,-15.4317
0.842148,-28.617,13.8267,-15.9751
0.842187,-28.3655,13.8367,-16.55
0.842227,-28.0885,13.9705,-17.1308
0.842266,-27.889,14.0574,-17.701
0.842305,-27.8376,13.963,-18.2433
0.842344,-27.9215,13.7314,-18.7399
0.842383,-28.055,13.5342,-19.1821
0.842422,-28.1511,13.5097,-19.5583
0.842461,-28.1833,13.6578,-19.8396
0.8425,-28.2279,13.8435,-20.0258
0.842539,-28.3467,13.9381,-20.1168
0.842578,-28.5277,13.9247,-20.1306
0.842617,-28.723,13.8681,-20.0672
0.842656,-28.9238,13.848,-19.9147
0.842695,-29.1163,13.9289,-19.6713
0.842734,-29.2625,14.1154,-19.3684
0.842773,-29.3794,14.2951,-19.0217
0.842812,-29.5386,14.3289,-18.6428
0.842852,-29.7791,14.2225,-18.2427
0.842891,-30.0419,14.149,-17.8229
0.84293,-30.2468,14.2631,-17.3579
0.842969,-30.36,14.5115,-16.8327
0.843008,-30.4085,14.695,-16.2484
0.843047,-30.4366,14.7261,-15.6073
0.843086,-30.4379,14.6971,-14.9177
0.843125,-30.3631,14.7267,-14.1957
0.843164,-30.1961,14.8363,-13.4551
0.843203,-29.945,14.994,-12.6925
0.843242,-29.6138,15.2012,-11.9058
0.843281,-29.2433,15.4429,-11.0973
0.84332,-28.8728,15.6345,-10.2739
0.843359,-28.5295,15.7135,-9.442
0.843398,-28.1847,15.7425,-8.60935
0.843438,-27.7663,15.835,-7.79148
0.843477,-27.232,15.9943,-6.99359
0.843516,-26.6296,16.1223,-6.21821
0.843555,-26.033,16.197,-5.47176
0.843594,-25.4797,16.3358,-4.73988
0.843633,-24.9682,16.6104,-3.99063
0.843672,-24.4627,16.9126,-3.22267
0.843711,-23.9474,17.1006,-2.4535
0.84375,-23.4221,17.2099,-1.7018
0.843789,-22.8854,17.3906,-0.972638
0.843828,-22.3517,17.665,-0.276748
0.843867,-21.8521,17.917,0.379958
0.843906,-21.3995,18.0586,0.998675
0.843945,-20.9614,18.1011,1.58503
0.843984,-20.4968,18.0912,2.15286
0.844023,-20.0106,18.0499,2.70023
0.844063,-19.5459,18.0137,3.22785
0.844102,-19.1079,18.0463,3.76329
0.844141,-18.6709,18.1277,4.33226
0.84418,-18.205,18.0969,4.9274
0.844219,-17.6952,17.8452,5.51518
0.844258,-17.1295,17.5287,6.0603
0.844297,-16.498,17.4178,6.55563
0.844336,-15.8352,17.5312,7.01169
0.844375,-15.188,17.5955,7.44132
0.844414,-14.5924,17.3815,7.83732
0.844453,-14.0068,16.9548,8.17414
0.844492,-13.3543,16.5566,8.43735
0.844531,-12.6212,16.3313,8.62593
0.84457,-11.8429,16.2436,8.75021
0.844609,-11.0566,16.1668,8.84016
0.844648,-10.299,15.9828,8.91497
0.844688,-9.58702,15.6502,8.9766
0.844727,-8.90457,15.2279,9.02587
0.844766,-8.18157,14.8835,9.06224
0.844805,-7.35817,14.7502,9.08757
0.844844,-6.46284,14.7342,9.10262
0.844883,-5.5776,14.5952,9.10772
0.844922,-4.76358,14.216,9.08357
0.844961,-4.0304,13.7151,9.01252
0.845,-3.31848,13.3209,8.90469
0.845039,-2.5793,13.1285,8.78142
0.845078,-1.8126,13.0098,8.63719
0.845117,-1.07221,12.7797,8.47829
0.845156,-0.382515,12.4325,8.3199
0.845195,0.271432,12.1055,8.16669
0.845234,0.927883,11.8408,8.01966
0.845273,1.60721,11.5554,7.88164
0.845313,2.29846,11.2654,7.75779
0.845352,2.97072,11.0585,7.65633
0.845391,3.57442,10.8997,7.57819
0.84543,4.08347,10.6457,7.51683
0.845469,4.51295,10.2774,7.46014
0.845508,4.92682,9.95942,7.40113
0.845547,5.38633,9.83026,7.34449
0.845586,5.90731,9.81566,7.2973
0.845625,6.45058,9.71871,7.25461
0.845664,6.95208,9.44574,7.21295
0.845703,7.38758,9.09926,7.17801
0.845742,7.81024,8.82833,7.16554
0.845781,8.28064,8.67825,7.19147
0.84582,8.82145,8.59381,7.25854
0.845859,9.41303,8.47423,7.37207
0.845898,10.0398,8.2471,7.53481
0.845938,10.6969,7.95817,7.7472
0.845977,11.3811,7.7294,8.01258
0.846016,12.0856,7.61521,8.32936
0.846055,12.8142,7.53852,8.69215
0.846094,13.6091,7.37962,9.09621
0.846133,14.4657,7.10352,9.52519
0.846172,15.3434,6.80436,9.96225
0.846211,16.2216,6.58949,10.4101
0.84625,17.0946,6.42518,10.8818
0.846289,17.9374,6.18996,11.375
0.846328,18.749,5.90079,11.8719
0.846367,19.5664,5.69387,12.3546
0.846406,20.4148,5.58348,12.836
0.846445,21.2833,5.4419,13.3178
0.846484,22.1226,5.22681,13.8045
0.846523,22.8839,5.03032,14.3024
0.846562,23.5535,4.87312,14.8213
0.846602,24.166,4.65805,15.3294
0.846641,24.7791,4.34568,15.7908
0.84668,25.4095,4.00959,16.1824
0.846719,26.0381,3.72465,16.4916
0.846758,26.6353,3.49818,16.7222
0.846797,27.1793,3.28844,16.9013
0.846836,27.6625,3.03329,17.0532
0.846875,28.072,2.66323,17.186
0.846914,28.3938,2.17033,17.2871
0.846953,28.6581,1.68373,17.3409
0.846992,28.8909,1.37879,17.3472
0.847031,29.1043,1.21635,17.3046
0.84707,29.3022,0.915189,17.2045
0.847109,29.5031,0.317511,17.0276
0.847148,29.7172,-0.375195,16.7627
0.847187,29.9595,-0.884747,16.4237
0.847227,30.212,-1.24172,16.0332
0.847266,30.4314,-1.68455,15.6088
0.847305,30.5937,-2.30696,15.1405
0.847344,30.7243,-2.96011,14.6218
0.847383,30.8358,-3.46719,14.0722
0.847422,30.9247,-3.84171,13.5007
0.847461,30.9928,-4.2446,12.8929
0.8475,31.0611,-4.78843,12.2338
0.847539,31.1549,-5.42664,11.5277
0.847578,31.2435,-6.02001,10.7842
0.847617,31.3137,-6.46976,9.99423
0.847656,31.3937,-6.82495,9.15174
0.847695,31.5064,-7.22812,8.26442
0.847734,31.6703,-7.71432,7.34507
0.847773,31.889,-8.18231,6.41154
0.847812,32.1318,-8.59602,5.46105
0.847852,32.3251,-9.03034,4.49894
0.847891,32.457,-9.49939,3.5271
0.84793,32.5357,-9.93262,2.5386
0.847969,32.6014,-10.335,1.532
0.848008,32.6959,-10.807,0.507072
0.848047,32.8067,-11.4063,-0.544054
0.848086,32.8692,-12.0159,-1.61927
0.848125,32.8589,-12.4547,-2.69692
0.848164,32.811,-12.7526,-3.76735
0.848203,32.7482,-13.1776,-4.83894
0.848242,32.6481,-13.8915,-5.91461
0.848281,32.4906,-14.7014,-6.99061
0.84832,32.2884,-15.2596,-8.05688
0.848359,32.0623,-15.5014,-9.09046
0.848398,31.8372,-15.7337,-10.075
0.848438,31.6376,-16.2467,-11.048
0.848477,31.4611,-16.9845,-12.0442
0.848516,31.2923,-17.6494,-13.0396
0.848555,31.0947,-18.0828,-14.0025
0.848594,30.8148,-18.4381,-14.9226
0.848633,30.4703,-18.9226,-15.8012
0.848672,30.1122,-19.5267,-16.6465
0.848711,29.7973,-20.1476,-17.4582
0.84875,29.5259,-20.7718,-18.2377
0.848789,29.2731,-21.3823,-18.972
0.848828,29.0492,-21.8576,-19.6561
0.848867,28.8761,-22.1148,-20.278
0.848906,28.7447,-22.3034,-20.8456
0.848945,28.6247,-22.6708,-21.3876
0.848984,28.5025,-23.2323,-21.9077
0.849023,28.3802,-23.7327,-22.3813
0.849063,28.2469,-23.9796,-22.7831
0.849102,28.1127,-24.0706,-23.1214
0.849141,28.0164,-24.2167,-23.4206
0.84918,27.958,-24.4328,-23.6864
0.849219,27.9258,-24.5694,-23.9238
0.849258,27.9011,-24.6185,-24.1263
0.849297,27.8518,-24.7264,-24.2548
0.849336,27.7707,-24.8952,-24.2789
0.849375,27.6882,-24.9303,-24.1837
0.849414,27.6612,-24.7793,-23.966
0.849453,27.6924,-24.6774,-23.6472
0.849492,27.7419,-24.7878,-23.2602
0.849531,27.7881,-24.933,-22.8
0.84957,27.8597,-24.8673,-22.2511
0.849609,27.9686,-24.6438,-21.6205
0.849648,28.0932,-24.4983,-20.9319
0.849688,28.1903,-24.4674,-20.2029
0.849727,28.2507,-24.3803,-19.428
0.849766,28.2884,-24.1935,-18.6077
0.849805,28.2928,-24.0351,-17.7328
0.849844,28.2786,-23.9414,-16.8133
0.849883,28.2952,-23.8105,-15.8563
0.849922,28.3731,-23.5933,-14.8689
0.849961,28.4784,-23.3855,-13.8516
0.85,28.5678,-23.2698,-12.8004
0.850039,28.639,-23.1977,-11.7164
0.850078,28.7139,-23.0597,-10.5922
0.850117,28.8288,-22.8469,-9.43178
0.850156,28.983,-22.617,-8.24673
0.850195,29.1608,-22.3484,-7.05045
0.850234,29.3382,-21.9881,-5.84884
0.850273,29.4772,-21.6098,-4.64559
0.850313,29.572,-21.3519,-3.44086
0.850352,29.6622,-21.2129,-2.2562
0.850391,29.8063,-21.0312,-1.12731
0.85043,30.0202,-20.6671,-0.0627243
0.850469,30.2622,-20.1589,0.961909
0.850508,30.4695,-19.6868,1.96811
0.850547,30.613,-19.3843,2.96814
0.850586,30.7538,-19.2161,3.96974
0.850625,30.9462,-19.0265,4.97224
0.850664,31.2097,-18.7034,5.98832
0.850703,31.5125,-18.2786,7.04352
0.850742,31.8164,-17.8805,8.12715
0.850781,32.0847,-17.5904,9.20756
0.85082,32.3192,-17.3888,10.2573
0.850859,32.5187,-17.2004,11.2711
0.850898,32.6914,-16.9634,12.2529
0.850938,32.8524,-16.6937,13.1916
0.850977,33.0135,-16.4961,14.0813
0.851016,33.1716,-16.4498,14.918
0.851055,33.3478,-16.4963,15.693
0.851094,33.5414,-16.5162,16.4033
0.851133,33.7238,-16.4559,17.0732
0.851172,33.8494,-16.3426,17.7204
0.851211,33.8999,-16.2594,18.369
0.85125,33.8839,-16.3071,19.0204
0.851289,33.8166,-16.5166,19.6354
0.851328,33.7289,-16.784,20.1757
0.851367,33.6559,-16.9422,20.623
0.851406,33.6081,-16.8995,20.9614
0.851445,33.5538,-16.7489,21.1877
0.851484,33.4267,-16.7188,21.3094
0.851523,33.1805,-16.954,21.3284
0.851562,32.862,-17.3854,21.2403
0.851602,32.5705,-17.8106,21.0503
0.851641,32.3585,-18.0679,20.784
0.85168,32.2381,-18.1285,20.4688
0.851719,32.1401,-18.1123,20.1268
0.851758,32.0397,-18.1934,19.7661
0.851797,31.9731,-18.4166,19.3774
0.851836,31.9932,-18.6506,18.9605
0.851875,32.1034,-18.7541,18.5125
0.851914,32.2629,-18.7679,18.0393
0.851953,32.4408,-18.8563,17.5443
0.851992,32.6387,-19.1178,17.0118
0.852031,32.8862,-19.5072,16.4318
0.85207,33.1851,-19.875,15.8111
0.852109,33.5362,-20.1174,15.1516
0.852148,33.9069,-20.2678,14.4659
0.852187,34.2263,-20.4334,13.7752
0.852227,34.4456,-20.7081,13.1039
0.852266,34.5772,-21.1205,12.4497
0.852305,34.6898,-21.6118,11.8041
0.852344,34.8667,-22.0144,11.17
0.852383,35.0985,-22.1748,10.5669
0.852422,35.3153,-22.126,9.98902
0.852461,35.4481,-22.1008,9.42134
0.8525,35.4618,-22.3075,8.83671
0.852539,35.3681,-22.7726,8.21128
0.852578,35.2248,-23.364,7.53094
0.852617,35.0947,-23.872,6.79497
0.852656,35.0022,-24.1469,6.03078
0.852695,34.8879,-24.271,5.26502
0.852734,34.6672,-24.4799,4.50959
0.852773,34.3133,-24.879,3.76128
0.852812,33.8592,-25.3212,3.03066
0.852852,33.3816,-25.5887,2.33687
0.852891,32.9193,-25.6514,1.69679
0.85293,32.4864,-25.717,1.1068
0.852969,32.0583,-25.9558,0.547827
0.853008,31.6226,-26.2927,0.010171
0.853047,31.192,-26.5556,-0.522936
0.853086,30.8122,-26.6891,-1.06132
0.853125,30.5228,-26.7527,-1.6032
0.853164,30.3073,-26.8215,-2.14159
0.853203,30.1107,-26.9418,-2.66959
0.853242,29.8771,-27.129,-3.17364
0.853281,29.6177,-27.3721,-3.6381
0.85332,29.3936,-27.622,-4.05339
0.853359,29.2782,-27.807,-4.42286
0.853398,29.3011,-27.8735,-4.73043
0.853438,29.4389,-27.8753,-4.96579
0.853477,29.6307,-27.9485,-5.14808
0.853516,29.8309,-28.0976,-5.29504
0.853555,29.9971,-28.1118,-5.40513
0.853594,30.1132,-27.8222,-5.46443
0.853633,30.2031,-27.4384,-5.46844
0.853672,30.303,-27.3469,-5.4456
0.853711,30.4111,-27.5675,-5.4349
0.85375,30.4652,-27.7065,-5.4583
0.853789,30.4038,-27.5104,-5.49757
0.853828,30.1983,-27.1928,-5.52955
0.853867,29.8622,-27.1034,-5.55386
0.853906,29.4493,-27.2477,-5.5697
0.853945,28.982,-27.3198,-5.56736
0.853984,28.4374,-27.1658,-5.52963
0.854023,27.791,-26.9643,-5.44321
0.854063,27.0436,-26.8834,-5.3049
0.854102,26.2104,-26.8637,-5.11545
0.854141,25.324,-26.8033,-4.88957
0.85418,24.4641,-26.7418,-4.64615
0.854219,23.6633,-26.7228,-4.41053
0.854258,22.8738,-26.6646,-4.19093
0.854297,22.0158,-26.479,-3.97
0.854336,21.093,-26.2909,-3.74039
0.854375,20.1904,-26.3443,-3.52624
0.854414,19.3756,-26.6138,-3.37056
0.854453,18.6554,-26.7305,-3.27131
0.854492,18.0233,-26.4605,-3.19495
0.854531,17.4833,-26.0055,-3.11012
0.85457,17.0082,-25.7182,-3.00294
0.854609,16.5861,-25.6751,-2.876
0.854648,16.2618,-25.6492,-2.72761
0.854688,16.0823,-25.4499,-2.56824
0.854727,16.0523,-25.1145,-2.40065
0.854766,16.1226,-24.7588,-2.22603
0.854805,16.2278,-24.4009,-2.06422
0.854844,16.3152,-24.0188,-1.9252
0.854883,16.3597,-23.653,-1.81792
0.854922,16.3627,-23.3456,-1.74892
0.854961,16.3406,-23.0246,-1.70794
0.855,16.3192,-22.5974,-1.68433
0.855039,16.3035,-22.1309,-1.66352
0.855078,16.2722,-21.8126,-1.63597
0.855117,16.2017,-21.7062,-1.62059
0.855156,16.1019,-21.6458,-1.62668
0.855195,15.9982,-21.4061,-1.64135
0.855234,15.886,-20.9322,-1.64088
0.855273,15.7037,-20.3574,-1.61808
0.855313,15.4065,-19.8787,-1.56349
0.855352,14.9774,-19.6027,-1.47621
0.855391,14.4111,-19.4431,-1.37663
0.85543,13.7582,-19.1714,-1.29197
0.855469,13.096,-18.6426,-1.21933
0.855508,12.4491,-17.966,-1.13714
0.855547,11.7595,-17.4089,-1.0447
0.855586,10.9922,-17.1016,-0.956629
0.855625,10.1682,-16.8921,-0.882585
0.855664,9.36246,-16.5694,-0.814734
0.855703,8.64072,-16.1226,-0.728578
0.855742,8.04255,-15.6677,-0.612398
0.855781,7.54499,-15.2536,-0.465023
0.85582,7.1074,-14.8314,-0.281402
0.855859,6.67575,-14.3254,-0.0466116
0.855898,6.21071,-13.6935,0.258196
0.855938,5.71556,-12.9685,0.641726
0.855977,5.2736,-12.2646,1.10849
0.856016,4.95597,-11.7162,1.64439
0.856055,4.7737,-11.3342,2.22248
0.856094,4.67262,-10.9587,2.80447
0.856133,4.61546,-10.4199,3.3745
0.856172,4.58975,-9.72605,3.94111
0.856211,4.61203,-9.02926,4.51493
0.85625,4.67743,-8.41508,5.12229
0.856289,4.74358,-7.84161,5.78123
0.856328,4.76277,-7.28467,6.50078
0.856367,4.71349,-6.74755,7.28556
0.856406,4.61713,-6.16214,8.13002
0.856445,4.56089,-5.44367,9.03133
0.856484,4.59013,-4.62361,9.95857
0.856523,4.63544,-3.8393,10.8714
0.856563,4.5638,-3.16752,11.7474
0.856602,4.33279,-2.53895,12.5923
0.856641,3.98086,-1.85731,13.4215
0.85668,3.54098,-1.14036,14.2451
0.856719,3.01138,-0.490807,15.0554
0.856758,2.37962,0.0602199,15.8489
0.856797,1.63693,0.604262,16.6266
0.856836,0.793796,1.2366,17.3826
0.856875,-0.131031,1.96262,18.1238
0.856914,-1.13397,2.71223,18.8529
0.856953,-2.19023,3.40874,19.5672
0.856992,-3.28355,4.01422,20.2616
0.857031,-4.41108,4.54447,20.914
0.85707,-5.56334,5.05628,21.5036
0.857109,-6.71667,5.60713,22.0145
0.857148,-7.85645,6.24275,22.433
0.857187,-8.97619,6.99541,22.7495
0.857227,-10.0759,7.8153,22.9783
0.857266,-11.1793,8.55157,23.1429
0.857305,-12.2781,9.09184,23.2549
0.857344,-13.3457,9.46404,23.3105
0.857383,-14.3179,9.78725,23.3119
0.857422,-15.1532,10.186,23.2593
0.857461,-15.8046,10.7195,23.1633
0.8575,-16.2747,11.3416,23.0225
0.857539,-16.6125,11.9435,22.8368
0.857578,-16.8782,12.4595,22.6149
0.857617,-17.069,12.9045,22.3582
0.857656,-17.1755,13.3118,22.0736
0.857695,-17.1888,13.7244,21.7563
0.857734,-17.125,14.1813,21.3975
0.857773,-17.042,14.6717,20.9874
0.857812,-17.0013,15.1449,20.5087
0.857852,-17.0028,15.5435,19.9457
0.857891,-17.0267,15.8343,19.2904
0.85793,-17.0554,16.0424,18.5496
0.857969,-17.1113,16.241,17.7518
0.858008,-17.2152,16.4889,16.9388
0.858047,-17.3929,16.7951,16.1299
0.858086,-17.6589,17.1258,15.3139
0.858125,-18.0052,17.4263,14.48
0.858164,-18.4228,17.6998,13.6446
0.858203,-18.8881,18.027,12.8141
0.858242,-19.404,18.4295,11.9623
0.858281,-20.004,18.8036,11.0882
0.85832,-20.6909,19.0572,10.1802
0.858359,-21.422,19.1843,9.20758
0.858398,-22.1816,19.2296,8.15742
0.858437,-22.9499,19.2603,7.03243
0.858477,-23.7157,19.3533,5.85752
0.858516,-24.4921,19.539,4.68605
0.858555,-25.3249,19.7594,3.545
0.858594,-26.2373,19.9031,2.44218
0.858633,-27.1832,19.9112,1.38003
0.858672,-28.0983,19.8446,0.359002
0.858711,-28.9264,19.812,-0.608775
0.85875,-29.6286,19.8856,-1.51769
0.858789,-30.2011,20.0723,-2.37887
0.858828,-30.6909,20.2989,-3.20242
0.858867,-31.1195,20.4329,-4.00815
0.858906,-31.4636,20.4012,-4.81463
0.858945,-31.7133,20.2805,-5.62105
0.858984,-31.9015,20.2102,-6.42123
0.859023,-32.0524,20.2284,-7.19924
0.859063,-32.2016,20.2572,-7.94996
0.859102,-32.34,20.2578,-8.685
0.859141,-32.4147,20.2792,-9.40778
0.85918,-32.3832,20.368,-10.0988
0.859219,-32.2827,20.4767,-10.735
0.859258,-32.1823,20.5412,-11.3191
0.859297,-32.1202,20.6351,-11.8518
0.859336,-32.086,20.8697,-12.332
0.859375,-32.0637,21.1915,-12.7757
0.859414,-32.0817,21.4594,-13.2041
0.859453,-32.1781,21.6605,-13.6399
0.859492,-32.3995,21.9201,-14.081
0.859531,-32.782,22.2783,-14.5099
0.85957,-33.3345,22.5835,-14.9229
0.859609,-34.055,22.7091,-15.3306
0.859648,-34.8902,22.7531,-15.7481
0.859688,-35.7714,22.8728,-16.1565
0.859727,-36.6959,23.0836,-16.5335
0.859766,-37.6892,23.331,-16.8497
0.859805,-38.7431,23.6053,-17.0747
0.859844,-39.8313,23.8994,-17.1841
0.859883,-40.9622,24.1509,-17.1818
0.859922,-42.138,24.3206,-17.0648
0.859961,-43.3322,24.4827,-16.8349
0.86,-44.4932,24.7261,-16.5047
0.860039,-45.5603,24.9954,-16.1108
0.860078,-46.5218,25.1875,-15.6986
0.860117,-47.4294,25.3946,-15.2942
0.860156,-48.2902,25.7842,-14.8872
0.860195,-49.0956,26.2567,-14.4667
0.860234,-49.854,26.5004,-14.0352
0.860273,-50.565,26.4487,-13.5858
0.860313,-51.1693,26.3902,-13.1047
0.860352,-51.6045,26.5832,-12.5797
0.860391,-51.8899,26.9926,-12.0044
0.86043,-52.066,27.4821,-11.376
0.860469,-52.1593,28.017,-10.6902
0.860508,-52.1701,28.5621,-9.94946
0.860547,-52.093,28.9693,-9.17673
0.860586,-51.9652,29.1717,-8.3942
0.860625,-51.7965,29.3825,-7.60919
0.860664,-51.5826,29.8509,-6.82109
0.860703,-51.3295,30.4869,-6.03597
0.860742,-51.0791,30.9817,-5.29257
0.860781,-50.8769,31.2299,-4.62199
0.86082,-50.7423,31.4574,-4.0085
0.860859,-50.6735,31.8823,-3.41481
0.860898,-50.6262,32.4118,-2.79313
0.860938,-50.5897,32.7889,-2.12682
0.860977,-50.5777,32.9384,-1.43116
0.861016,-50.5883,33.0294,-0.717234
0.861055,-50.5959,33.2502,0.0112776
0.861094,-50.6166,33.6241,0.749724
0.861133,-50.6925,34.0562,1.48771
0.861172,-50.8642,34.4741,2.21198
0.861211,-51.1294,34.8283,2.89808
0.86125,-51.4393,35.0438,3.52595
0.861289,-51.7729,35.1043,4.08434
0.861328,-52.1255,35.1229,4.58471
0.861367,-52.4696,35.2139,5.03939
0.861406,-52.7372,35.3229,5.44634
0.861445,-52.8904,35.2966,5.79138
0.861484,-52.9292,35.1355,6.06492
0.861523,-52.8419,35.0414,6.27926
0.861563,-52.6333,35.1628,6.47423
0.861602,-52.3619,35.3975,6.69367
0.861641,-52.0827,35.4902,6.96434
0.86168,-51.7818,35.3121,7.26199
0.861719,-51.3757,34.9851,7.54103
0.861758,-50.7787,34.733,7.75322
0.861797,-49.9929,34.6854,7.87036
0.861836,-49.1285,34.8088,7.89556
0.861875,-48.2697,34.9419,7.83211
0.861914,-47.4462,34.8923,7.6798
0.861953,-46.6545,34.5672,7.4332
0.861992,-45.8409,34.0866,7.09514
0.862031,-44.9239,33.6856,6.69172
0.86207,-43.8865,33.4976,6.26195
0.862109,-42.7746,33.4534,5.82799
0.862148,-41.7088,33.4104,5.4004
0.862187,-40.7785,33.3284,4.99487
0.862227,-39.9518,33.2646,4.61471
0.862266,-39.135,33.2426,4.24035
0.862305,-38.3175,33.232,3.84065
0.862344,-37.5582,33.1693,3.39034
0.862383,-36.9017,32.9859,2.88218
0.862422,-36.3465,32.6535,2.3107
0.862461,-35.857,32.197,1.66426
0.8625,-35.3855,31.7241,0.935825
0.862539,-34.9217,31.4334,0.146119
0.862578,-34.5114,31.4187,-0.653223
0.862617,-34.2099,31.4706,-1.42925
0.862656,-34.0492,31.2619,-2.16271
0.862695,-34.0179,30.7131,-2.85499
0.862734,-34.0529,30.0564,-3.50571
0.862773,-34.036,29.5879,-4.12059
0.862812,-33.8756,29.4218,-4.71617
0.862852,-33.5847,29.4498,-5.29953
0.862891,-33.2586,29.439,-5.8748
0.86293,-32.9667,29.2201,-6.44841
0.862969,-32.7176,28.7773,-7.02389
0.863008,-32.4807,28.2165,-7.60806
0.863047,-32.1697,27.6927,-8.20144
0.863086,-31.7277,27.328,-8.78854
0.863125,-31.1242,27.11,-9.34005
0.863164,-30.3751,26.911,-9.84577
0.863203,-29.5768,26.6686,-10.2996
0.863242,-28.8069,26.4675,-10.6765
0.863281,-28.0554,26.4113,-10.9633
0.86332,-27.2472,26.4206,-11.1581
0.863359,-26.3747,26.2861,-11.2618
0.863398,-25.4637,25.9447,-11.3039
0.863437,-24.5283,25.5869,-11.3116
0.863477,-23.5323,25.425,-11.3053
0.863516,-22.4879,25.4394,-11.284
0.863555,-21.4459,25.4435,-11.244
0.863594,-20.4637,25.3505,-11.1794
0.863633,-19.5916,25.1941,-11.0766
0.863672,-18.8506,24.9927,-10.9139
0.863711,-18.2482,24.7384,-10.6899
0.86375,-17.7226,24.472,-10.4024
0.863789,-17.1751,24.2319,-10.0557
0.863828,-16.5725,23.998,-9.67596
0.863867,-15.9563,23.77,-9.28247
0.863906,-15.4037,23.614,-8.87916
0.863945,-14.9639,23.5447,-8.44943
0.863984,-14.6967,23.4542,-7.98681
0.864023,-14.6198,23.2578,-7.50337
0.864063,-14.6741,23.0221,-7.02447
0.864102,-14.7479,22.8372,-6.55607
0.864141,-14.7779,22.6526,-6.10862
0.86418,-14.7625,22.385,-5.68764
0.864219,-14.7528,22.1077,-5.3037
0.864258,-14.8011,21.9035,-4.94213
0.864297,-14.8991,21.6387,-4.58779
0.864336,-15.027,21.1211,-4.24675
0.864375,-15.1485,20.5113,-3.91553
0.864414,-15.2109,20.2079,-3.57748
0.864453,-15.21,20.2628,-3.21809
0.864492,-15.2115,20.2601,-2.82836
0.864531,-15.2401,19.8515,-2.43629
0.86457,-15.2175,19.1819,-2.06996
0.864609,-15.0835,18.6449,-1.75379
0.864648,-14.8363,18.3968,-1.49175
0.864688,-14.5257,18.2607,-1.28692
0.864727,-14.19,18.031,-1.13422
0.864766,-13.8641,17.6551,-1.02915
0.864805,-13.5617,17.1624,-0.972077
0.864844,-13.2592,16.625,-0.991152
0.864883,-12.9,16.1858,-1.07075
0.864922,-12.4639,15.9067,-1.20085
0.864961,-12.006,15.6388,-1.38401
0.865,-11.6177,15.1962,-1.62223
0.865039,-11.3198,14.5963,-1.90262
0.865078,-11.0948,14.025,-2.23249
0.865117,-10.9019,13.6462,-2.60898
0.865156,-10.7248,13.466,-3.01379
0.865195,-10.5675,13.3368,-3.44475
0.865234,-10.4724,13.0838,-3.92858
0.865273,-10.4778,12.6227,-4.48568
0.865313,-10.6037,11.9797,-5.11869
0.865352,-10.8228,11.257,-5.81253
0.865391,-11.0666,10.5835,-6.55555
0.86543,-11.3105,10.036,-7.33127
0.865469,-11.5638,9.59812,-8.11547
0.865508,-11.8574,9.16978,-8.88444
0.865547,-12.2113,8.6299,-9.65088
0.865586,-12.6123,7.95939,-10.4271
0.865625,-13.0462,7.26624,-11.1966
0.865664,-13.4605,6.67634,-11.9495
0.865703,-13.8221,6.21605,-12.6922
0.865742,-14.1621,5.76308,-13.4324
0.865781,-14.5076,5.19748,-14.1861
0.86582,-14.8364,4.57509,-14.9623
0.865859,-15.1207,4.03509,-15.7639
0.865898,-15.3399,3.57218,-16.5858
0.865938,-15.4521,3.03871,-17.4194
0.865977,-15.4509,2.33901,-18.2693
0.866016,-15.382,1.53226,-19.1308
0.866055,-15.2843,0.779618,-19.9699
0.866094,-15.1395,0.219963,-20.7617
0.866133,-14.9218,-0.148199,-21.4909
0.866172,-14.632,-0.456418,-22.1428
0.866211,-14.3074,-0.828308,-22.7254
0.86625,-13.9709,-1.28923,-23.2662
0.866289,-13.6136,-1.76751,-23.7762
