frequency (Hz),vertical,horizontal,axial
1001.56,0.00651022,0.00241821,0.00308162
1003.12,0.00371816,0.00176445,0.00228015
1004.69,0.00314345,0.00172418,0.00257288
1006.25,0.00496405,0.00678269,0.00851147
1007.81,0.00354484,0.00867517,0.0101943
1009.38,0.0023886,0.00375781,0.00398284
1010.94,0.00122576,0.00212357,0.00105618
1012.5,0.00362252,0.00177958,0.00270569
1014.06,0.00371472,0.00208411,0.00379012
1015.62,0.00215011,0.00392109,0.00221779
1017.19,0.00695424,0.0076389,0.00593023
1018.75,0.00790856,0.00889402,0.00708173
1020.31,0.00356167,0.00483936,0.00327341
1021.88,0.00833797,0.00199898,0.00174607
1023.44,0.00964875,0.00545276,0.00270499
1025,0.00625416,0.00512655,0.00442633
1026.56,0.0065959,0.00324499,0.00191685
1028.12,0.00539311,0.0040582,0.00228802
1029.69,0.00362908,0.00238706,0.0036088
1031.25,0.00492319,0.00131766,0.00325504
1032.81,0.00430753,0.00202152,0.00314349
1034.38,0.00367434,0.00287834,0.00471029
1035.94,0.00215093,0.00312756,0.00533773
1037.5,0.00368043,0.00255022,0.00458754
1039.06,0.00285671,0.00442421,0.00237255
1040.62,0.00971972,0.00819395,0.00558317
1042.19,0.0205845,0.00887923,0.00894823
1043.75,0.0119013,0.00515546,0.0060815
1045.31,0.0040158,0.00401849,0.00316233
1046.88,0.00689698,0.00414135,0.00421632
1048.44,0.00590745,0.00119946,0.00355565
1050,0.00487411,0.00291269,0.00441736
1051.56,0.00495701,0.00199667,0.00303534
1053.12,0.00399476,0.00118504,0.00271687
1054.69,0.00283247,0.00370123,0.00321762
1056.25,0.0024691,0.00410998,0.00364154
1057.81,0.00492131,0.00326321,0.00303333
1059.38,0.00595018,0.00325726,0.00200762
1060.94,0.0140933,0.00113009,0.00403938
1062.5,0.0179575,0.00287511,0.0073451
1064.06,0.00787096,0.000512849,0.00372509
1065.62,0.0143157,0.00356052,0.0026522
1067.19,0.0156958,0.00412503,0.00259772
1068.75,0.00900769,0.00228412,0.00243078
1070.31,0.00897279,0.00329456,0.00305547
1071.88,0.00500314,0.00577044,0.00127974
1073.44,0.00888986,0.00789287,0.00269948
1075,0.00567905,0.00365298,0.0019451
1076.56,0.00676871,0.0049808,0.00332208
1078.12,0.0102036,0.00425052,0.00515838
1079.69,0.00660012,0.00371887,0.00520408
1081.25,0.00396214,0.00276373,0.004194
1082.81,0.00717268,0.00294668,0.00480428
1084.38,0.00424234,0.00279558,0.00519847
1085.94,0.00409898,0.00334755,0.00538209
1087.5,0.00494429,0.00185565,0.0036848
1089.06,0.00755582,0.00224276,0.0011385
1090.62,0.00970444,0.00297532,0.00315394
1092.19,0.00836472,0.00262843,0.00394629
1093.75,0.00543245,0.00214581,0.00271869
1095.31,0.00279204,0.00120875,0.0021629
1096.88,0.00438909,0.00245084,0.00245005
1098.44,0.00568243,0.00280043,0.00213549
1100,0.00641732,0.00316603,0.00401369
1101.56,0.00586591,0.00223906,0.00211186
1103.12,0.00588071,0.000982584,0.00192555
1104.69,0.00460766,0.00120586,0.00212746
1106.25,0.00376601,0.00234466,0.00252238
1107.81,0.00275438,0.00171619,0.00273018
1109.38,0.00381606,0.00167023,0.00451663
1110.94,0.00479272,0.000758392,0.00449694
1112.5,0.00447149,0.00142653,0.000832429
1114.06,0.00522283,0.00110108,0.00183005
1115.62,0.00609551,0.00211208,0.00384298
1117.19,0.00665269,0.00204183,0.00479335
1118.75,0.00814565,0.00215437,0.00542423
1120.31,0.00813962,0.00277925,0.0057681
1121.88,0.00485023,0.00241173,0.005066
1123.44,0.00236237,0.00215767,0.00305586
1125,0.00332447,0.00220938,0.00205967
1126.56,0.0036502,0.0018277,0.00170107
1128.12,0.00399564,0.000927899,0.00213654
1129.69,0.00221529,0.00123853,0.00205842
1131.25,0.00692596,0.00181514,0.00144305
1132.81,0.00826289,0.00212315,0.00265873
1134.38,0.0084927,0.00161886,0.00287476
1135.94,0.00851988,0.00161263,0.00213956
1137.5,0.00780123,0.00206241,0.00160362
1139.06,0.00709099,0.00248609,0.00307494
1140.62,0.00368181,0.00128899,0.00205724
1142.19,0.00326049,0.00119883,0.00168442
1143.75,0.00357894,0.00163059,0.00172656
1145.31,0.00677166,0.00159442,0.00187675
1146.88,0.00933136,0.00125832,0.00134655
1148.44,0.00616777,0.00146095,0.000748635
1150,0.00323648,0.00288122,0.00317147
1151.56,0.00315494,0.00186952,0.00349254
1153.12,0.00527855,0.000991051,0.00235168
1154.69,0.00474413,0.00177945,0.00219068
1156.25,0.00507065,0.00226583,0.00250485
1157.81,0.00347477,0.00195938,0.00301764
1159.38,0.00383767,0.00262438,0.00334607
1160.94,0.00522286,0.00285218,0.00231435
1162.5,0.0037122,0.0020436,0.00138374
1164.06,0.00399958,0.000931826,0.00140874
1165.62,0.00427106,0.00225117,0.00143967
1167.19,0.00626073,0.00264695,0.00259941
1168.75,0.00619835,0.00329775,0.0026852
1170.31,0.00441234,0.00158547,0.0029542
1171.88,0.00395837,0.00185244,0.00215081
1173.44,0.00410855,0.00170311,0.000974833
1175,0.00311048,0.00101653,0.00132252
1176.56,0.00293999,0.00131898,0.0017843
1178.12,0.00429225,0.00217565,0.00183795
1179.69,0.0050984,0.00188837,0.00255651
1181.25,0.00369115,0.00149949,0.0027967
1182.81,0.00374898,0.000820383,0.00136737
1184.38,0.00468873,0.00076255,0.00135246
1185.94,0.00226627,0.000627101,0.00199282
1187.5,0.00198541,0.000491812,0.00279897
1189.06,0.00373974,0.00247843,0.00124809
1190.62,0.00318547,0.00268323,0.00230514
1192.19,0.00433109,0.00224895,0.00423261
1193.75,0.00370234,0.00100688,0.00197162
1195.31,0.0032131,0.00134107,0.00145548
1196.88,0.00140554,0.00179209,0.0022895
1198.44,0.00350942,0.0025334,0.00216545
1200,0.00503739,0.00181695,0.00172411
1201.56,0.00575949,0.00161794,0.00200474
1203.12,0.00439508,0.00162801,0.00107926
1204.69,0.00306906,0.00182543,0.00213422
1206.25,0.00246444,0.00147996,0.0025965
1207.81,0.00237218,0.00102622,0.0029
1209.38,0.00351241,0.00144369,0.00233183
1210.94,0.00462081,0.00122374,0.00181713
1212.5,0.00761997,0.00254194,0.00298705
1214.06,0.00986525,0.0051841,0.0048225
1215.62,0.00991579,0.00891342,0.00752968
1217.19,0.00505999,0.00693354,0.00457404
1218.75,0.00902622,0.00293189,0.00289657
1220.31,0.00568124,0.00256821,0.00309288
1221.88,0.00726943,0.00196893,0.00242054
1223.44,0.00521973,0.00222088,0.0021726
1225,0.00307604,0.00275804,0.00156954
1226.56,0.00344164,0.00149802,0.00221758
1228.12,0.00551849,0.000553166,0.00327956
1229.69,0.00471551,0.00110658,0.00271258
1231.25,0.0020619,0.00202721,0.00323625
1232.81,0.00195283,0.00206431,0.00326824
1234.38,0.00403352,0.00095001,0.00351152
1235.94,0.00573971,0.0015116,0.00284195
1237.5,0.00269941,0.0017018,0.00334129
1239.06,0.00287018,0.000909887,0.00257991
1240.62,0.00272035,0.000593422,0.0013875
1242.19,0.00236763,0.000910247,0.00214864
1243.75,0.00151957,0.00150547,0.0011507
1245.31,0.00214538,0.00152264,0.000343644
1246.88,0.00439241,0.00162175,0.00169467
1248.44,0.00479115,0.00172326,0.00201884
1250,0.00506867,0.00322499,0.00306063
1251.56,0.00223309,0.00332344,0.00351989
1253.12,0.00451969,0.00182199,0.00208195
1254.69,0.00471773,0.00111809,0.00141317
1256.25,0.00336658,0.000288663,0.00140757
1257.81,0.00397655,0.00120012,0.00173035
1259.38,0.00880034,0.00182234,0.00505277
1260.94,0.00738429,0.00236433,0.00366878
1262.5,0.00248941,0.00269246,0.00150598
1264.06,0.00399452,0.00181857,0.00267458
1265.62,0.00353991,0.00137513,0.00297018
1267.19,0.00516221,0.00140157,0.00232117
1268.75,0.00360363,0.00138867,0.00237564
1270.31,0.00284293,0.00253371,0.0024397
1271.88,0.00529736,0.00290322,0.00433603
1273.44,0.00700052,0.00203949,0.00322975
1275,0.00405605,0.0017965,0.00102378
1276.56,0.00361453,0.000851627,0.00145033
1278.12,0.0029135,0.00139161,0.00200448
1279.69,0.00149585,0.00168738,0.00258893
1281.25,0.00095794,0.00123123,0.00247978
1282.81,0.00141076,0.00132928,0.00278929
1284.38,0.00238663,0.00181515,0.00360783
1285.94,0.00320187,0.00155945,0.00319253
1287.5,0.00233774,0.00146024,0.0012911
1289.06,0.00140264,0.00223511,0.00256653
1290.62,0.00295098,0.00142873,0.00382783
1292.19,0.00162804,0.0011054,0.00114082
1293.75,0.00340466,0.00282253,0.0050676
1295.31,0.00328645,0.00307121,0.0059028
1296.88,0.00236831,0.00137414,0.00360776
1298.44,0.00231083,0.000804679,0.00147451
1300,0.00171321,0.00159296,0.000332067
1301.56,0.000585421,0.00180259,0.00148697
1303.12,0.0018116,0.00136957,0.00213667
1304.69,0.00180185,0.000319389,0.00123366
1306.25,0.00156303,0.00151755,0.00137353
1307.81,0.00225081,0.00139732,0.0020686
1309.38,0.00168756,0.00176171,0.00171195
1310.94,0.00161054,0.00165496,0.0025588
1312.5,0.00270561,0.00114131,0.00311307
1314.06,0.00242582,0.00202403,0.00223366
1315.62,0.00125567,0.00171633,0.00212692
1317.19,0.00110855,0.00308,0.00407254
1318.75,0.00122294,0.00373269,0.00627451
1320.31,0.000932092,0.00119469,0.00224119
1321.88,0.00116962,0.00197438,0.00165476
1323.44,0.00132644,0.00241954,0.0016056
1325,0.00331037,0.00250024,0.00311991
1326.56,0.00261166,0.00147482,0.00257852
1328.12,0.00264293,0.00208664,0.00275311
1329.69,0.00169393,0.00130771,0.00289238
1331.25,0.00154789,0.00173538,0.00328096
1332.81,0.00319593,0.00211516,0.00324311
1334.38,0.00297972,0.00182875,0.00282676
1335.94,0.000590736,0.00221214,0.00357272
1337.5,0.00239437,0.00164791,0.00243491
1339.06,0.00223135,0.00125762,0.00385608
1340.62,0.00204167,0.000954552,0.00349059
1342.19,0.00296731,0.00212976,0.00393177
1343.75,0.00259405,0.00299179,0.00435974
1345.31,0.00121597,0.00196199,0.00432129
1346.88,0.0033918,0.00317083,0.00620831
1348.44,0.00378093,0.00396656,0.00606025
1350,0.0026507,0.00203266,0.00277688
1351.56,0.0046329,0.00279292,0.00512612
1353.12,0.00394049,0.00445796,0.00686927
1354.69,0.00328658,0.00269607,0.00474195
1356.25,0.00306316,0.00287884,0.00491444
1357.81,0.00284565,0.00542282,0.00781351
1359.38,0.00221501,0.00432509,0.00655022
1360.94,0.00226314,0.00344771,0.00815381
1362.5,0.00247667,0.00227577,0.00445122
1364.06,0.00285981,0.00256111,0.00373099
1365.62,0.00310369,0.00188858,0.00316474
1367.19,0.00218331,0.00145741,0.0012146
1368.75,0.00227653,0.00143367,0.00231272
1370.31,0.00323783,0.00131619,0.00267036
1371.88,0.00436075,0.00179483,0.00444177
1373.44,0.00221115,0.0022445,0.00375305
1375,0.0024112,0.00225432,0.00400712
1376.56,0.00249447,0.00216837,0.00405053
1378.12,0.002446,0.00229863,0.00382936
1379.69,0.00196042,0.00189806,0.00294042
1381.25,0.00173191,0.00146569,0.00214853
1382.81,0.00272862,0.00106883,0.0021822
1384.38,0.00147243,0.000612659,0.00278965
1385.94,0.00160717,0.00124975,0.00270049
1387.5,0.00323806,0.00154062,0.00212232
1389.06,0.00354053,0.00223879,0.00413026
1390.62,0.00228755,0.00245062,0.00305169
1392.19,0.00221223,0.00232708,0.00420711
1393.75,0.00205802,0.00157175,0.00256324
1395.31,0.00239728,0.00185386,0.00353085
1396.88,0.00298977,0.00212295,0.00479431
1398.44,0.00319028,0.00212019,0.00425492
1400,0.0030309,0.00147316,0.00391402
1401.56,0.00247392,0.000795316,0.00301718
1403.12,0.0013698,0.00134644,0.00181819
1404.69,0.00212419,0.00163144,0.00397887
1406.25,0.00309018,0.00151511,0.00410843
1407.81,0.00214589,0.00218967,0.00448401
1409.38,0.00187964,0.00243291,0.00363235
1410.94,0.00153982,0.00161284,0.00265113
1412.5,0.00199215,0.00166508,0.00186187
1414.06,0.00193497,0.00147969,0.00448933
1415.62,0.0019451,0.000828619,0.00472458
1417.19,0.00277315,0.00166319,0.00548435
1418.75,0.0031501,0.00229662,0.00690992
1420.31,0.00260948,0.00195851,0.00635703
1421.88,0.00202932,0.00119627,0.00534237
1423.44,0.00183667,0.00179185,0.00397764
1425,0.000913967,0.00146495,0.00258459
1426.56,0.0028738,0.00172582,0.00429981
1428.12,0.00186077,0.00171454,0.00396463
1429.69,0.00138957,0.00131288,0.00293482
1431.25,0.00157088,0.00102175,0.00208728
1432.81,0.00174871,0.000872324,0.00172847
1434.38,0.00140284,0.00183147,0.00382513
1435.94,0.00215288,0.0020475,0.00443851
1437.5,0.00340755,0.00251482,0.00781622
1439.06,0.00233553,0.0023276,0.00747798
1440.62,0.00201975,0.00119432,0.00320495
1442.19,0.00235696,0.00103331,0.00352343
1443.75,0.0012137,0.00332717,0.00660608
1445.31,0.00203247,0.00392253,0.0076519
1446.88,0.00231389,0.00294191,0.00565842
1448.44,0.0029676,0.00212366,0.00368128
1450,0.00362866,0.00171916,0.00646492
1451.56,0.00175504,0.0018444,0.00451802
1453.12,0.00279471,0.00294795,0.00458592
1454.69,0.003044,0.00268294,0.00359808
1456.25,0.0044815,0.000947995,0.00475332
1457.81,0.00437184,0.00317648,0.00829288
1459.38,0.00278608,0.00258136,0.0070619
1460.94,0.00162565,0.00155781,0.00498612
1462.5,0.00204619,0.00361641,0.00929689
1464.06,0.000907948,0.00347774,0.00830911
1465.62,0.000809887,0.00247901,0.00382767
1467.19,0.00119307,0.000940958,0.00376207
1468.75,0.00121918,0.00187432,0.00470821
1470.31,0.0012956,0.00282875,0.00579069
1471.88,0.00129848,0.00231002,0.0047848
1473.44,0.000901186,0.0014004,0.0054538
1475,0.00122521,0.00128245,0.00358178
1476.56,0.00177829,0.0023414,0.00330663
1478.12,0.00257395,0.00175687,0.00390307
1479.69,0.00133356,0.00214976,0.00569631
1481.25,0.00273734,0.00180492,0.00325214
1482.81,0.00360365,0.0015464,0.00308966
1484.38,0.0021941,0.00159365,0.00374055
1485.94,0.00215128,0.00283826,0.00874001
1487.5,0.00248773,0.00218948,0.00431312
1489.06,0.00212136,0.00220769,0.00489696
1490.62,0.00124977,0.00157263,0.00317094
1492.19,0.00171847,0.00125338,0.00083906
1493.75,0.00241086,0.000921836,0.00210997
1495.31,0.00125407,0.0007805,0.00418314
1496.88,0.00157901,0.00173562,0.0061479
1498.44,0.00102998,0.00178426,0.00463575
1500,0.00173457,0.000819787,0.00446445
1501.56,0.00202935,0.000940749,0.00553367
1503.12,0.00123501,0.000544222,0.00268097
1504.69,0.00186928,0.00124285,0.00333296
1506.25,0.00151198,0.00233108,0.00466161
1507.81,0.00153798,0.00223912,0.00259442
1509.38,0.00103759,0.00196644,0.00325383
1510.94,0.000651928,0.00216265,0.00348383
1512.5,0.00120203,0.00274964,0.00326496
1514.06,0.0017234,0.00245806,0.00237233
1515.62,0.00210059,0.00121831,0.00169042
1517.19,0.00188196,0.00152974,0.00200133
1518.75,0.000949128,0.00117523,0.00291828
1520.31,0.00174735,0.00166283,0.00331227
1521.88,0.00261538,0.00370027,0.00345322
1523.44,0.00179162,0.00237679,0.00393202
1525,0.00137843,0.000956287,0.00349904
1526.56,0.00088773,0.0011926,0.00419989
1528.12,0.00214829,0.000772102,0.00335605
1529.69,0.00275101,0.000969083,0.00463461
1531.25,0.00398045,0.00123897,0.00596418
1532.81,0.00409824,0.00187428,0.00247879
1534.38,0.00100535,0.00154163,0.00503404
1535.94,0.00132288,0.00215654,0.00664803
1537.5,0.00204722,0.00337361,0.00652197
1539.06,0.00161157,0.00346755,0.00436755
1540.62,0.0017412,0.00422609,0.00199001
1542.19,0.00243844,0.0012405,0.00439305
1543.75,0.00317999,0.00304955,0.00744294
1545.31,0.00432581,0.0029183,0.0088949
1546.88,0.00341857,0.00183207,0.00468862
1548.44,0.00310859,0.00255803,0.00586333
1550,0.00489319,0.00306049,0.00648785
1551.56,0.00451642,0.00312616,0.00456729
1553.12,0.00250288,0.00242943,0.00156897
1554.69,0.00214108,0.000837297,0.00338299
1556.25,0.000970894,0.000974783,0.00265491
1557.81,0.00237077,0.000804778,0.00383728
1559.38,0.00152908,0.0025117,0.00679864
1560.94,0.00201794,0.00249743,0.00543133
1562.5,0.00408485,0.00373391,0.0135302
1564.06,0.00442378,0.00397129,0.0132348
1565.62,0.00232342,0.00133587,0.00850135
1567.19,0.00158909,0.00108912,0.00489226
1568.75,0.00224737,0.00226607,0.0105632
1570.31,0.00138852,0.00185398,0.0108214
1571.88,0.00276891,0.00114655,0.00915811
1573.44,0.00334619,0.00132358,0.00599397
1575,0.00160543,0.00228817,0.00522808
1576.56,0.00238719,0.00277642,0.00637531
1578.12,0.00222256,0.00292301,0.00603567
1579.69,0.00208349,0.00254059,0.0055177
1581.25,0.00238594,0.00142463,0.00483092
1582.81,0.00353039,0.00163749,0.00526324
1584.38,0.00211795,0.00160344,0.00510357
1585.94,0.00227329,0.00130829,0.00533316
1587.5,0.00239156,0.00176179,0.00581554
1589.06,0.00118012,0.00166584,0.00597338
1590.62,0.00136843,0.00142198,0.00567153
1592.19,0.000734109,0.00159912,0.00515878
1593.75,0.00115828,0.0015816,0.00314576
1595.31,0.00122475,0.00107355,0.00227019
1596.88,0.000997186,0.00237113,0.00670591
1598.44,0.00140037,0.0028912,0.00703661
1600,0.00161999,0.00230544,0.00566966
1601.56,0.0015361,0.00203425,0.00601651
1603.12,0.00153472,0.00196335,0.00456327
1604.69,0.00121831,0.00166117,0.00280169
1606.25,0.000799709,0.00112962,0.00417638
1607.81,0.00197104,0.00100882,0.00400425
1609.38,0.00171084,0.00100967,0.0018338
1610.94,0.000945239,0.000538057,0.00142127
1612.5,0.00129939,0.00178415,0.00232231
1614.06,0.00209641,0.00405664,0.00466937
1615.62,0.000719344,0.00300845,0.00331987
1617.19,0.00134896,0.00259115,0.00654752
1618.75,0.00180128,0.00315085,0.00670775
1620.31,0.0026387,0.00187111,0.00464752
1621.88,0.00180381,0.00150614,0.0048226
1623.44,0.0015096,0.000910181,0.00523004
1625,0.0011398,0.00205905,0.00520701
1626.56,0.00140375,0.00265905,0.00399419
1628.12,0.00217913,0.00401956,0.0067099
1629.69,0.00241407,0.00389777,0.00718719
1631.25,0.000719948,0.00281723,0.00552215
1632.81,0.00053106,0.0018013,0.00357733
1634.38,0.0012622,0.00253722,0.00241664
1635.94,0.00259651,0.00240246,0.00188772
1637.5,0.00240422,0.00121317,0.00319861
1639.06,0.00314428,0.0031405,0.0050267
1640.62,0.00233384,0.00305615,0.00283926
1642.19,0.00211304,0.00247185,0.00335356
1643.75,0.00196674,0.00305909,0.00497896
1645.31,0.00219614,0.00125036,0.00559715
1646.88,0.00304359,0.00186578,0.00495169
1648.44,0.00277552,0.00252945,0.00516471
1650,0.00176641,0.00227154,0.00478488
1651.56,0.00226987,0.00125732,0.00226838
1653.12,0.000865198,0.000735278,0.003393
1654.69,0.00204171,0.00111163,0.00400125
1656.25,0.00189216,0.00189354,0.00399849
1657.81,0.00219775,0.00135351,0.00300433
1659.38,0.00173036,0.00179113,0.00288698
1660.94,0.00100178,0.00256508,0.00500278
1662.5,0.00147348,0.00196906,0.00608359
1664.06,0.00258824,0.000870555,0.00194902
1665.62,0.00187181,0.00219674,0.00658951
1667.19,0.000809127,0.00415396,0.00794484
1668.75,0.00138967,0.00489273,0.00810606
1670.31,0.00189811,0.00178191,0.00637146
1671.88,0.00238133,0.00327357,0.00416123
1673.44,0.00193655,0.00172748,0.00443819
1675,0.0017255,0.00277671,0.00772602
1676.56,0.0022514,0.00478364,0.00940819
1678.12,0.0025203,0.00379178,0.00659718
1679.69,0.00193179,0.00558214,0.00960361
1681.25,0.00152097,0.00518658,0.00836479
1682.81,0.00115502,0.0043824,0.00574711
1684.38,0.00183963,0.00424332,0.00456699
1685.94,0.00126802,0.00256186,0.00396801
1687.5,0.00208001,0.00360701,0.00696329
1689.06,0.00232029,0.00656335,0.00904507
1690.62,0.00203492,0.00733377,0.0107849
1692.19,0.00081669,0.00253968,0.00486014
1693.75,0.00335129,0.00453507,0.00764213
1695.31,0.00339972,0.00852783,0.0154842
1696.88,0.00239021,0.00770985,0.012125
1698.44,0.00205505,0.00483993,0.00723939
1700,0.00156708,0.00536464,0.00682014
1701.56,0.000857417,0.00602095,0.00750351
1703.12,0.00119452,0.00407815,0.00366537
1704.69,0.00205057,0.00249629,0.00487923
1706.25,0.00342363,0.00217326,0.00578651
1707.81,0.0036349,0.00475649,0.00583978
1709.38,0.00393266,0.00270133,0.00619793
1710.94,0.00823662,0.00829346,0.0144708
1712.5,0.00806985,0.0106639,0.0144483
1714.06,0.00540578,0.00892531,0.0132097
1715.62,0.00451754,0.00546068,0.00790656
1717.19,0.00174518,0.00314662,0.00573583
1718.75,0.00213474,0.00197364,0.00419894
1720.31,0.00423737,0.00493351,0.00340325
1721.88,0.0047837,0.00620671,0.00539178
1723.44,0.00263686,0.00259781,0.00450572
1725,0.00387165,0.00590015,0.00814828
1726.56,0.00425737,0.00450351,0.00659937
1728.12,0.00315677,0.0051916,0.00715302
1729.69,0.00845525,0.0113996,0.0157902
1731.25,0.0087987,0.00974667,0.0119209
1732.81,0.00690918,0.00922214,0.0119004
1734.38,0.00361556,0.00580473,0.0100013
1735.94,0.0225673,0.0308465,0.04543
1737.5,0.0299399,0.0404308,0.0576165
1739.06,0.0107865,0.0153789,0.021209
1740.62,0.00466586,0.00585765,0.00683069
1742.19,0.00640919,0.00635295,0.00750229
1743.75,0.00810731,0.0077183,0.0106313
1745.31,0.0062669,0.00552806,0.00842795
1746.88,0.00394306,0.00319281,0.00453785
1748.44,0.00552996,0.00606053,0.00785609
1750,0.00314417,0.00437084,0.00712446
1751.56,0.0067156,0.0102973,0.0149958
1753.12,0.00570075,0.00674292,0.0107223
1754.69,0.00626269,0.00741023,0.0102159
1756.25,0.0100795,0.0179211,0.0255981
1757.81,0.00896473,0.0177377,0.0259543
1759.38,0.00426194,0.00769965,0.0101004
1760.94,0.00297825,0.00316479,0.00311872
1762.5,0.00511437,0.00696544,0.00974243
1764.06,0.00564181,0.009078,0.0125934
1765.62,0.00422518,0.0124496,0.0178157
1767.19,0.00243666,0.00853772,0.0119212
1768.75,0.0060513,0.0145219,0.0192338
1770.31,0.00616049,0.0136237,0.0174004
1771.88,0.00568701,0.00796879,0.0112119
1773.44,0.0048559,0.00599298,0.00796428
1775,0.00444081,0.00690277,0.00942016
