time (s),vertical,horizontal,axial
0.690312,-1.36069,1.19619,0.872767
0.690352,-1.38629,1.29296,0.696097
0.690391,-1.32515,0.760666,0.507351
0.69043,-1.22749,0.127696,0.312586
0.690469,-0.942811,-0.0550535,0.156443
0.690508,-0.554043,0.235096,0.0215879
0.690547,-0.29483,0.677124,-0.0505936
0.690586,-0.0803328,0.757966,-0.0903645
0.690625,0.150955,0.275414,-0.184699
0.690664,0.403555,-0.318555,-0.340313
0.690703,0.737719,-0.455931,-0.53028
0.690742,1.09398,-0.0278653,-0.688244
0.690781,1.38172,0.528326,-0.807285
0.69082,1.51853,0.653147,-0.93424
0.690859,1.45652,0.256618,-1.09054
0.690898,1.31252,-0.286217,-1.29727
0.690937,1.34646,-0.55085,-1.47855
0.690977,1.61518,-0.463661,-1.62727
0.691016,1.84571,-0.279215,-1.81637
0.691055,1.90843,-0.126099,-1.93517
0.691094,1.79067,-0.0994878,-1.95939
0.691133,1.46966,-0.345916,-2.00113
0.691172,1.171,-0.602204,-2.05834
0.691211,1.04072,-0.493649,-2.11323
0.69125,1.01392,-0.192581,-2.14378
0.691289,0.941291,-0.181651,-2.17105
0.691328,0.657111,-0.516084,-2.23467
0.691367,0.356309,-0.766104,-2.28397
0.691406,0.197296,-0.852071,-2.35001
0.691445,0.0653103,-1.02826,-2.47398
0.691484,-0.01308,-1.10294,-2.622
0.691523,-0.125501,-0.832012,-2.76474
0.691562,-0.340298,-0.560238,-2.82942
0.691602,-0.561412,-0.759632,-2.83819
0.691641,-0.789606,-1.24848,-2.85304
0.69168,-0.844031,-1.35757,-2.84614
0.691719,-0.680639,-0.999818,-2.82274
0.691758,-0.515918,-0.754049,-2.75341
0.691797,-0.37393,-0.936011,-2.65537
0.691836,-0.373594,-1.29408,-2.61581
0.691875,-0.47683,-1.39951,-2.58579
0.691914,-0.366855,-1.29914,-2.53569
0.691953,-0.112628,-1.33027,-2.50069
0.691992,0.159307,-1.28675,-2.47389
0.692031,0.510704,-0.956848,-2.42813
0.69207,0.82005,-0.810828,-2.3176
0.692109,0.951798,-1.18873,-2.20766
0.692148,0.973631,-1.64849,-2.14903
0.692188,1.07702,-1.51657,-2.05879
0.692227,1.34526,-0.847626,-1.93494
0.692266,1.67114,-0.444046,-1.78667
0.692305,1.90321,-0.715301,-1.64481
0.692344,1.96474,-1.16342,-1.60045
0.692383,1.95865,-1.22089,-1.57279
0.692422,1.93724,-0.97925,-1.48791
0.692461,1.85002,-0.820572,-1.41543
0.6925,1.79952,-0.791419,-1.3679
0.692539,1.73734,-0.716592,-1.34101
0.692578,1.44807,-0.593428,-1.34986
0.692617,0.953477,-0.522328,-1.36733
0.692656,0.370112,-0.488365,-1.34433
0.692695,-0.222128,-0.503637,-1.26467
0.692734,-0.690339,-0.632905,-1.18066
0.692773,-0.920086,-0.768823,-1.1532
0.692813,-0.998394,-0.807673,-1.21344
0.692852,-1.17893,-0.70127,-1.30235
0.692891,-1.53881,-0.323639,-1.28005
0.69293,-1.99427,0.0876403,-1.12118
0.692969,-2.43931,-0.050698,-0.923386
0.693008,-2.64545,-0.789752,-0.792808
0.693047,-2.52686,-1.32456,-0.751762
0.693086,-2.3531,-0.900758,-0.677864
0.693125,-2.38918,0.0390213,-0.502535
0.693164,-2.52384,0.356485,-0.288388
0.693203,-2.46843,-0.279862,-0.0937859
0.693242,-2.19353,-1.1724,0.0234144
0.693281,-1.78159,-1.46137,0.0825511
0.69332,-1.23863,-1.05813,0.17106
0.693359,-0.703621,-0.619751,0.289298
0.693398,-0.368184,-0.371532,0.4461
0.693438,-0.281269,-0.0440927,0.671465
0.693477,-0.271635,0.0775379,0.906416
0.693516,-0.0692908,-0.43606,1.08549
0.693555,0.311025,-1.03363,1.1682
0.693594,0.669179,-0.796225,1.1879
0.693633,0.955319,0.0911231,1.25153
0.693672,1.15316,0.555372,1.32647
0.693711,1.19735,0.108211,1.31554
0.69375,1.15095,-0.652883,1.20771
0.693789,1.17782,-0.810547,1.02498
0.693828,1.24347,-0.157288,0.906095
0.693867,1.18668,0.547282,0.934929
0.693906,0.997136,0.548678,0.995683
0.693945,0.673873,0.0402859,1.07845
0.693984,0.287635,-0.305181,1.17933
0.694023,0.0795085,-0.289276,1.19575
0.694063,0.0749096,-0.0787598,1.20366
0.694102,0.0806658,0.252134,1.27033
0.694141,-0.0558879,0.54008,1.32461
0.69418,-0.384971,0.457135,1.34231
0.694219,-0.768165,-0.129979,1.29047
0.694258,-1.05477,-0.806497,1.1633
0.694297,-1.21122,-0.836888,1.03622
0.694336,-1.21148,-0.201315,0.964361
0.694375,-1.15361,0.160561,0.926025
0.694414,-1.24791,-0.317171,0.843518
0.694453,-1.52415,-1.02842,0.740612
0.694492,-1.75185,-1.12294,0.685584
0.694531,-1.7266,-0.635748,0.654061
0.69457,-1.49597,-0.291978,0.644097
0.694609,-1.15621,-0.445373,0.649059
0.694648,-0.763523,-0.672108,0.647057
0.694688,-0.465261,-0.538335,0.62654
0.694727,-0.2892,-0.298034,0.525987
0.694766,-0.0465591,-0.365068,0.383588
0.694805,0.307883,-0.632805,0.262916
0.694844,0.615647,-0.789403,0.114157
0.694883,0.897512,-0.812733,-0.0517327
0.694922,1.24484,-0.907646,-0.1935
0.694961,1.45337,-1.03386,-0.282828
0.695,1.4579,-0.828178,-0.299588
0.695039,1.55123,-0.378969,-0.298752
0.695078,1.80202,-0.323672,-0.292314
0.695117,2.06567,-0.760393,-0.309881
0.695156,2.25496,-1.05107,-0.39887
0.695195,2.26282,-0.83421,-0.475348
0.695234,2.11347,-0.383422,-0.526679
0.695273,1.92697,-0.0908342,-0.583997
0.695312,1.72739,-0.119712,-0.612605
0.695352,1.52668,-0.366935,-0.688322
0.695391,1.35856,-0.66686,-0.847736
0.69543,1.22333,-0.970747,-1.02868
0.695469,0.995208,-1.08285,-1.20741
0.695508,0.611354,-0.74826,-1.31558
0.695547,0.269421,-0.226615,-1.3362
0.695586,0.0258689,-0.118722,-1.31556
0.695625,-0.235961,-0.580566,-1.24592
0.695664,-0.498934,-1.10248,-1.17791
0.695703,-0.739186,-1.1732,-1.13088
0.695742,-0.891881,-0.842187,-1.05437
0.695781,-0.917168,-0.422758,-0.996152
0.69582,-0.959046,-0.120554,-0.967268
0.695859,-1.08583,-0.039683,-0.912483
0.695898,-1.26414,-0.290712,-0.873252
0.695937,-1.41819,-0.917798,-0.903388
0.695977,-1.43231,-1.48825,-0.987686
0.696016,-1.29556,-1.35464,-1.06917
0.696055,-0.996673,-0.629293,-1.0875
0.696094,-0.601611,-0.167251,-1.02701
0.696133,-0.313225,-0.459533,-0.888257
0.696172,-0.145221,-0.99057,-0.681734
0.696211,0.000582201,-0.990858,-0.444198
0.69625,0.161815,-0.473306,-0.19262
0.696289,0.386647,-0.0317646,0.102398
0.696328,0.698938,-0.0586267,0.443133
0.696367,1.07735,-0.407585,0.719161
0.696406,1.41865,-0.647804,0.845024
0.696445,1.64503,-0.584045,0.858951
0.696484,1.82183,-0.330655,0.791763
0.696523,1.99321,-0.0835042,0.701385
0.696562,2.12419,0.0822159,0.668618
0.696602,2.16329,0.212848,0.691749
0.696641,2.10509,0.152166,0.784303
0.69668,1.93811,-0.237498,0.909091
0.696719,1.63105,-0.573862,0.972051
0.696758,1.40216,-0.378904,1.04478
0.696797,1.44686,0.180676,1.21834
0.696836,1.56685,0.437343,1.44555
0.696875,1.57324,0.145246,1.65208
0.696914,1.4428,-0.244139,1.78445
0.696953,1.23094,-0.359637,1.84148
0.696992,1.08524,-0.27586,1.82329
0.697031,1.01251,-0.160644,1.7442
0.69707,0.934257,-0.0650045,1.69194
0.697109,0.842862,-0.0283205,1.65231
0.697148,0.702389,-0.122704,1.54678
0.697187,0.470933,-0.31831,1.43503
0.697227,0.174931,-0.628387,1.37988
0.697266,-0.0555833,-1.11858,1.32147
0.697305,-0.122012,-1.43643,1.24594
0.697344,-0.0778425,-1.04546,1.25727
0.697383,0.0370168,-0.133315,1.3672
0.697422,0.209942,0.326901,1.48143
0.697461,0.324272,-0.290984,1.53564
0.6975,0.291478,-1.3323,1.44675
0.697539,0.279992,-1.56461,1.26629
0.697578,0.421028,-0.792362,1.15675
0.697617,0.489697,-0.19638,1.06283
0.697656,0.420159,-0.653019,0.911158
0.697695,0.387435,-1.4338,0.750952
0.697734,0.407595,-1.51212,0.561719
0.697773,0.546744,-1.11817,0.358747
0.697813,0.749318,-0.998153,0.208926
0.697852,0.823304,-1.11128,0.146437
0.697891,0.910546,-0.89579,0.159462
0.69793,1.08359,-0.462287,0.171146
0.697969,1.21294,-0.526937,0.157598
0.698008,1.31081,-1.09072,0.0834909
0.698047,1.40052,-1.40366,-0.0800608
0.698086,1.53178,-1.23308,-0.229387
0.698125,1.63869,-1.01922,-0.37607
0.698164,1.55658,-0.920579,-0.582512
0.698203,1.41947,-0.757124,-0.79409
0.698242,1.36909,-0.69786,-1.02405
0.698281,1.29865,-1.06996,-1.2359
0.69832,1.06543,-1.71147,-1.36286
0.698359,0.651917,-1.97562,-1.45982
0.698398,0.285893,-1.46731,-1.50289
0.698438,0.184314,-0.727607,-1.47228
0.698477,0.285144,-0.584641,-1.46025
0.698516,0.320842,-1.05155,-1.51958
0.698555,0.0748778,-1.48329,-1.63063
0.698594,-0.2847,-1.49076,-1.68456
0.698633,-0.45017,-1.38514,-1.67223
0.698672,-0.390072,-1.4958,-1.72125
0.698711,-0.267485,-1.55596,-1.79045
0.69875,-0.225341,-1.37205,-1.82346
0.698789,-0.215634,-1.28526,-1.87605
0.698828,-0.211809,-1.64164,-1.90962
0.698867,-0.332576,-2.14828,-1.90082
0.698906,-0.473284,-2.12639,-1.85634
0.698945,-0.45228,-1.65575,-1.7379
0.698984,-0.277175,-1.43271,-1.60302
0.699023,0.0172948,-1.61271,-1.49725
0.699063,0.299638,-1.8484,-1.37736
0.699102,0.445739,-1.73978,-1.25874
0.699141,0.638838,-1.18899,-1.17936
0.69918,1.03327,-0.717027,-1.12223
0.699219,1.33065,-0.759977,-1.04245
0.699258,1.24138,-1.00142,-0.946684
0.699297,1.07433,-0.993962,-0.874582
0.699336,1.24201,-0.924682,-0.817749
0.699375,1.62151,-1.21152,-0.835264
0.699414,1.88344,-1.55738,-0.943993
0.699453,1.93622,-1.19036,-0.965084
0.699492,1.91244,-0.114048,-0.851936
0.699531,1.90209,0.635698,-0.671992
0.69957,1.74419,0.30158,-0.400817
0.699609,1.40881,-0.569808,-0.141648
0.699648,1.22968,-0.928172,0.0263448
0.699688,1.26817,-0.611203,0.209305
0.699727,1.25004,-0.328231,0.423869
0.699766,1.23969,-0.433288,0.626592
0.699805,1.37463,-0.461562,0.771684
0.699844,1.44481,-0.0605666,0.835718
0.699883,1.33756,0.342743,0.954253
0.699922,1.09629,0.0689511,1.17138
0.699961,0.7206,-0.751166,1.39294
0.7,0.413956,-1.07385,1.62837
0.700039,0.41362,-0.498843,1.85329
0.700078,0.557136,0.00721019,2.01244
0.700117,0.56525,-0.356298,2.11389
0.700156,0.522609,-0.965054,2.13485
0.700195,0.606488,-0.656864,2.17095
0.700234,0.717638,0.412343,2.3433
0.700273,0.73641,0.883562,2.52052
0.700313,0.677057,0.318228,2.58785
0.700352,0.66305,-0.315041,2.60343
0.700391,0.85124,-0.205997,2.59132
0.70043,1.11688,0.375077,2.55539
0.700469,1.27317,0.713464,2.50281
0.700508,1.3576,0.674537,2.43002
0.700547,1.40354,0.566851,2.37886
0.700586,1.48928,0.456607,2.354
0.700625,1.65602,0.283656,2.32737
0.700664,1.81811,0.270408,2.33051
0.700703,2.01635,0.735,2.39862
0.700742,2.19296,1.36121,2.53239
0.700781,2.2058,1.34499,2.6746
0.70082,2.16209,0.647147,2.72786
0.700859,2.18018,0.174498,2.68314
0.700898,2.27579,0.622552,2.61368
0.700937,2.35748,1.62665,2.5655
0.700977,2.21957,2.10253,2.54045
0.701016,1.90108,1.53301,2.53174
0.701055,1.65582,0.53925,2.50895
0.701094,1.60312,0.0234977,2.41452
0.701133,1.65326,0.249197,2.27366
0.701172,1.61481,0.840238,2.16922
0.701211,1.41226,1.32918,2.12632
0.70125,1.03311,1.42817,2.16933
0.701289,0.425563,1.07016,2.27242
0.701328,-0.212224,0.556161,2.32577
0.701367,-0.521192,0.36428,2.32436
0.701406,-0.487599,0.625874,2.3355
0.701445,-0.398632,0.965525,2.32958
0.701484,-0.464564,0.953432,2.21745
0.701523,-0.687594,0.637853,1.9639
0.701562,-0.899147,0.481686,1.64031
0.701602,-1.02527,0.768153,1.36605
0.701641,-1.15393,1.2127,1.1917
0.70168,-1.21442,1.28698,1.07339
0.701719,-1.18783,0.843898,0.974707
0.701758,-1.28394,0.325609,0.884813
0.701797,-1.41885,0.232117,0.774553
0.701836,-1.30761,0.441122,0.687721
0.701875,-0.932034,0.597337,0.634715
0.701914,-0.392253,0.803957,0.53798
0.701953,0.156033,1.19006,0.481048
0.701992,0.471316,1.45518,0.501081
0.702031,0.520948,1.2902,0.462668
0.70207,0.542397,0.881955,0.393472
0.702109,0.689223,0.714601,0.328137
0.702148,0.916979,0.868556,0.231554
0.702187,1.21968,1.00398,0.1523
0.702227,1.52541,0.878639,0.000396086
0.702266,1.59169,0.576981,-0.256296
0.702305,1.37947,0.450003,-0.407826
0.702344,1.10776,0.585285,-0.412223
0.702383,0.954853,0.698245,-0.381347
0.702422,0.923855,0.691619,-0.348603
0.702461,0.855192,0.620016,-0.335638
0.7025,0.657977,0.571348,-0.343982
0.702539,0.416219,0.642574,-0.349777
0.702578,0.201142,0.572249,-0.368316
0.702617,0.0214262,0.168819,-0.44451
0.702656,-0.134978,-0.00993609,-0.578706
0.702695,-0.316941,0.528347,-0.71007
0.702734,-0.560319,1.07358,-0.817604
0.702773,-0.84891,0.637662,-0.939337
0.702813,-1.17432,-0.313878,-1.10881
0.702852,-1.47128,-0.48967,-1.28976
0.702891,-1.57705,0.258393,-1.37511
0.70293,-1.53073,0.76226,-1.3611
0.702969,-1.56678,0.275029,-1.35988
0.703008,-1.72897,-0.363174,-1.40421
0.703047,-1.90812,-0.034076,-1.4281
0.703086,-2.0207,0.844304,-1.33972
0.703125,-2.03104,0.92837,-1.14369
0.703164,-1.95622,-0.00694605,-1.02615
0.703203,-1.73995,-0.61865,-1.08083
0.703242,-1.3474,-0.0139698,-1.14415
0.703281,-0.993441,0.916231,-1.12423
0.70332,-0.914231,1.04754,-1.10858
0.703359,-1.00691,0.53187,-1.11205
0.703398,-0.975453,0.148553,-1.10155
0.703438,-0.762402,0.113288,-1.1064
0.703477,-0.534402,0.137942,-1.12067
0.703516,-0.350728,0.255366,-1.09267
0.703555,-0.145423,0.608217,-1.00307
0.703594,0.0632054,0.871691,-0.884164
0.703633,0.135939,0.613916,-0.789264
0.703672,0.0705474,-0.109632,-0.754195
0.703711,0.0634386,-0.494604,-0.773363
0.70375,0.180973,0.141367,-0.752087
0.703789,0.250457,1.13922,-0.619199
0.703828,0.0702285,1.38629,-0.480558
0.703867,-0.290417,0.854108,-0.444069
0.703906,-0.558195,0.235156,-0.479613
0.703945,-0.723768,-0.0493863,-0.546856
0.703984,-0.889698,0.0481451,-0.641983
0.704023,-0.994079,0.393759,-0.739598
0.704063,-1.10433,0.692978,-0.799983
0.704102,-1.35423,0.706835,-0.827623
0.704141,-1.74548,0.458599,-0.843645
0.70418,-2.1505,0.147355,-0.846178
0.704219,-2.31522,-0.00549527,-0.852487
0.704258,-2.2391,0.0860607,-0.851322
0.704297,-2.18037,0.359666,-0.803417
0.704336,-2.1688,0.595432,-0.713468
0.704375,-2.14207,0.544164,-0.586949
0.704414,-2.16705,0.397821,-0.463856
0.704453,-2.23097,0.505015,-0.403182
0.704492,-2.24756,0.741624,-0.378909
0.704531,-2.19768,0.820597,-0.362825
0.70457,-2.07267,0.617892,-0.360331
0.704609,-1.88609,0.197207,-0.388305
0.704648,-1.73091,-0.104532,-0.487463
0.704688,-1.60026,-0.0100802,-0.616803
0.704727,-1.37621,0.352564,-0.674158
0.704766,-1.09053,0.6679,-0.623259
0.704805,-0.877478,0.835806,-0.491748
0.704844,-0.742234,0.879222,-0.339077
0.704883,-0.540749,0.69642,-0.209927
0.704922,-0.230666,0.41856,-0.120767
0.704961,-0.022527,0.42921,-0.079123
0.705,0.0354398,0.759674,-0.0560251
0.705039,0.221367,1.02576,-0.0189139
0.705078,0.552649,0.815761,0.00696975
0.705117,0.687093,0.241405,-0.0219935
0.705156,0.582134,0.0783108,-0.0802968
0.705195,0.573136,0.648701,-0.109546
0.705234,0.702472,1.18773,-0.107425
0.705273,0.677648,1.07761,-0.0696946
0.705313,0.480145,0.710263,0.00914758
0.705352,0.348659,0.633014,0.102121
0.705391,0.351363,0.772109,0.239292
0.70543,0.328334,0.746666,0.409085
0.705469,0.139546,0.487058,0.517228
0.705508,-0.089944,0.38629,0.586822
0.705547,-0.149122,0.663926,0.6694
0.705586,-0.0818388,0.87113,0.721597
0.705625,-0.0893636,0.591602,0.718614
0.705664,-0.239984,0.281924,0.659139
0.705703,-0.415119,0.690616,0.623595
0.705742,-0.536534,1.45559,0.73166
0.705781,-0.710596,1.37603,0.889492
0.70582,-0.985214,0.390437,0.9748
0.705859,-1.12281,-0.258987,1.04979
0.705898,-0.894825,0.0350708,1.11962
0.705937,-0.475724,0.58454,1.13149
0.705977,-0.166348,0.635764,1.10899
0.706016,-0.0116152,0.410918,1.09217
0.706055,0.0608987,0.553422,1.15725
0.706094,0.11269,0.928247,1.31662
0.706133,0.121845,0.87102,1.45959
0.706172,0.0845041,0.416236,1.54392
0.706211,0.200384,0.293558,1.59555
0.70625,0.479169,0.715407,1.62685
0.706289,0.674954,1.01853,1.63251
0.706328,0.764002,0.699617,1.56145
0.706367,0.907147,0.148661,1.40278
0.706406,1.20939,0.0567594,1.21776
0.706445,1.54305,0.400899,1.08021
0.706484,1.71137,0.574422,1.04611
0.706523,1.82334,0.424012,1.08765
0.706562,1.94454,0.287078,1.14683
0.706602,1.96461,0.2721,1.21841
0.706641,1.94407,0.216465,1.29269
0.70668,1.94721,0.140573,1.31697
0.706719,1.98704,0.387242,1.25861
0.706758,2.03197,0.853698,1.1822
0.706797,1.89578,0.75489,1.11323
0.706836,1.56981,0.0881514,0.964043
0.706875,1.29842,-0.165468,0.76129
0.706914,1.20815,0.189624,0.583289
0.706953,1.16047,0.365488,0.383908
0.706992,0.998795,0.0734628,0.172888
0.707031,0.756767,-0.0440349,0.0446162
0.70707,0.416128,0.439161,0.0124995
0.707109,-0.0708329,0.870455,0.0204879
0.707148,-0.550278,0.469236,0.0188319
0.707187,-0.838873,-0.415551,-0.0289366
0.707227,-0.827018,-0.735098,-0.134352
0.707266,-0.630626,-0.0868109,-0.237251
0.707305,-0.5348,0.762155,-0.295756
0.707344,-0.589288,0.899923,-0.362974
0.707383,-0.752602,0.470512,-0.473074
0.707422,-0.939625,0.111382,-0.609332
0.707461,-0.931355,-0.109137,-0.724024
0.7075,-0.776078,-0.347837,-0.791537
0.707539,-0.684702,-0.369887,-0.859268
0.707578,-0.696987,0.0970528,-0.889432
0.707617,-0.713816,0.601934,-0.81845
0.707656,-0.54147,0.22194,-0.740444
0.707695,-0.14546,-0.862565,-0.74687
0.707734,0.361815,-1.15906,-0.806652
0.707773,0.888797,-0.0543341,-0.780569
0.707813,1.21119,1.1133,-0.568699
0.707852,1.22246,0.846555,-0.322522
0.707891,1.14307,-0.474437,-0.202468
0.70793,1.21616,-1.15795,-0.169398
0.707969,1.51694,-0.624012,-0.181986
0.708008,1.87626,0.0662051,-0.224279
0.708047,2.07851,0.122871,-0.260071
0.708086,2.16209,-0.0605284,-0.274976
0.708125,2.22451,-0.014661,-0.268785
0.708164,2.23399,-0.0747503,-0.278625
0.708203,2.19971,-0.62702,-0.320336
0.708242,2.18779,-1.13494,-0.336683
0.708281,2.15546,-0.846925,-0.279752
0.70832,2.0785,-0.0809891,-0.135183
0.708359,2.02469,0.177371,0.0482448
0.708398,1.94494,-0.191524,0.149838
0.708438,1.84057,-0.332102,0.149661
0.708477,1.75748,0.0614447,0.145121
0.708516,1.49385,0.30933,0.132558
0.708555,1.03563,-0.00777831,0.0534723
0.708594,0.681725,-0.460615,-0.0602079
0.708633,0.503923,-0.526088,-0.219484
0.708672,0.379581,-0.294428,-0.455942
0.708711,0.189355,-0.241201,-0.669133
0.70875,-0.0961489,-0.497856,-0.767069
0.708789,-0.356183,-0.688591,-0.763742
0.708828,-0.538346,-0.583914,-0.69424
0.708867,-0.664714,-0.452495,-0.579485
0.708906,-0.739922,-0.434233,-0.459207
0.708945,-0.754828,-0.285712,-0.401165
0.708984,-0.653412,-0.0903386,-0.362131
0.709023,-0.488812,-0.238407,-0.269842
0.709063,-0.360255,-0.656291,-0.25286
0.709102,-0.248508,-0.849467,-0.38491
0.709141,-0.138061,-0.59168,-0.5381
0.70918,-0.0208665,-0.321,-0.65551
0.709219,0.0793092,-0.592135,-0.793042
0.709258,0.114875,-1.09143,-1.01223
0.709297,0.161738,-1.05034,-1.2234
0.709336,0.282464,-0.586437,-1.2466
0.709375,0.394371,-0.534701,-1.16828
0.709414,0.40568,-1.00858,-1.13345
0.709453,0.400849,-1.15207,-1.06939
0.709492,0.528669,-0.57812,-0.967616
0.709531,0.703778,-0.0996268,-0.893092
0.70957,0.774212,-0.458006,-0.852673
0.709609,0.716148,-1.15667,-0.854405
0.709648,0.596247,-1.18743,-0.887163
0.709688,0.568319,-0.51216,-0.968159
0.709727,0.558129,-0.134685,-1.10881
0.709766,0.418599,-0.525113,-1.27093
0.709805,0.354866,-0.936605,-1.4669
0.709844,0.372758,-0.736257,-1.67121
0.709883,0.134799,-0.282952,-1.80391
0.709922,-0.363561,-0.14633,-1.86164
0.709961,-0.82816,-0.345342,-1.87587
0.71,-1.07514,-0.62127,-1.87948
0.710039,-1.09833,-0.920438,-1.91576
0.710078,-0.979725,-1.1711,-1.98323
0.710117,-0.83874,-1.02684,-2.01301
0.710156,-0.793977,-0.42168,-1.97906
0.710195,-0.931111,0.0418749,-1.92808
0.710234,-1.32712,-0.142256,-1.83791
0.710273,-1.80655,-0.59347,-1.74693
0.710313,-2.00719,-0.688563,-1.78625
0.710352,-1.97154,-0.449119,-1.88899
0.710391,-1.96596,-0.20302,-1.93748
0.71043,-2.07331,-0.24078,-1.95769
0.710469,-2.29159,-0.772509,-2.00451
0.710508,-2.44664,-1.52261,-2.1218
0.710547,-2.37963,-1.92218,-2.24621
0.710586,-2.17102,-1.65679,-2.30448
0.710625,-1.90297,-0.851864,-2.31097
0.710664,-1.71268,-0.123902,-2.22065
0.710703,-1.75798,-0.0358939,-2.03826
0.710742,-1.94392,-0.545694,-1.80723
0.710781,-1.99941,-1.13084,-1.56639
0.71082,-1.72426,-1.19087,-1.44839
0.710859,-1.26118,-0.731674,-1.41997
0.710898,-0.9316,-0.302989,-1.379
0.710938,-0.790232,-0.203219,-1.38509
0.710977,-0.728871,-0.454286,-1.41875
0.711016,-0.646685,-0.826485,-1.47967
0.711055,-0.459535,-0.843072,-1.60217
0.711094,-0.273905,-0.440972,-1.66262
0.711133,-0.299089,-0.0148809,-1.60278
0.711172,-0.518811,0.0817914,-1.45136
0.711211,-0.711901,-0.274289,-1.23079
0.71125,-0.811236,-0.819798,-1.01669
0.711289,-0.85049,-1.0475,-0.858131
0.711328,-0.688255,-0.629522,-0.742733
0.711367,-0.397123,0.243162,-0.583167
0.711406,-0.37311,0.802853,-0.342908
0.711445,-0.70314,0.482581,-0.133825
0.711484,-1.09912,-0.306752,0.00118389
0.711523,-1.28942,-0.749289,0.0778211
0.711562,-1.2766,-0.598728,0.0959899
0.711602,-1.33402,-0.253722,0.126376
0.711641,-1.53474,-0.214397,0.199775
0.71168,-1.70305,-0.478599,0.274433
0.711719,-1.80593,-0.582869,0.338629
0.711758,-1.84978,-0.401976,0.434733
0.711797,-1.81984,-0.212969,0.600926
0.711836,-1.72692,0.00490195,0.82173
0.711875,-1.50997,0.324718,1.09756
0.711914,-1.31541,0.357903,1.35685
0.711953,-1.38669,-0.0776848,1.47586
0.711992,-1.52206,-0.381273,1.52026
0.712031,-1.43611,-0.0205266,1.56802
0.71207,-1.20945,0.56014,1.57735
0.712109,-0.97357,0.587173,1.54968
0.712148,-0.811649,0.0936933,1.48035
0.712187,-0.802589,-0.266362,1.40707
0.712227,-0.850542,-0.235132,1.43069
0.712266,-0.819602,-0.155886,1.53066
0.712305,-0.674931,-0.180671,1.64452
0.712344,-0.338668,0.0675675,1.77456
0.712383,0.217962,0.67381,1.91164
0.712422,0.742673,1.00161,2.01657
0.712461,0.907263,0.723216,2.07018
0.7125,0.746647,0.477523,2.11333
0.712539,0.609528,0.79364,2.15983
0.712578,0.72429,1.22829,2.15762
0.712617,1.03203,1.12642,2.09785
0.712656,1.30611,0.533284,1.97469
0.712695,1.40175,0.102503,1.78547
0.712734,1.36434,0.338125,1.63957
0.712773,1.15896,0.996823,1.59881
0.712812,0.721314,1.37007,1.61991
0.712852,0.322363,1.081,1.71898
0.712891,0.265319,0.438684,1.84853
0.71293,0.411669,0.0323553,1.90388
0.712969,0.418879,0.16526,1.937
0.713008,0.189256,0.704061,1.9959
0.713047,-0.0913775,1.14903,2.0436
0.713086,-0.243852,1.04089,2.05021
0.713125,-0.295595,0.52827,1.93181
0.713164,-0.373652,0.163,1.68199
0.713203,-0.517918,0.222216,1.41242
0.713242,-0.717473,0.469871,1.18503
0.713281,-1.02285,0.511912,1.03527
0.71332,-1.39007,0.193606,0.956161
0.713359,-1.60188,-0.406173,0.87911
0.713398,-1.50837,-0.846983,0.752741
0.713438,-1.17757,-0.527255,0.61179
0.713477,-0.889075,0.396633,0.584326
0.713516,-0.859153,1.03959,0.661037
0.713555,-0.938118,0.740108,0.710499
0.713594,-0.882728,-0.297828,0.703005
0.713633,-0.59986,-0.985383,0.611044
0.713672,-0.123516,-0.570615,0.460821
0.713711,0.353348,0.324234,0.326051
0.71375,0.739124,0.687443,0.150247
0.713789,1.03749,0.380696,-0.0398353
0.713828,1.10999,-0.0708863,-0.184535
0.713867,1.04218,-0.308295,-0.364214
0.713906,1.14855,-0.304604,-0.536418
0.713945,1.44031,-0.140177,-0.626616
0.713984,1.66963,-0.0538171,-0.69482
0.714023,1.7163,-0.17697,-0.7302
0.714063,1.72966,-0.35321,-0.730742
0.714102,1.83132,-0.531144,-0.775998
0.714141,1.89569,-0.556777,-0.822354
0.71418,1.88061,-0.0862631,-0.816498
0.714219,1.81395,0.578441,-0.824819
0.714258,1.54501,0.631131,-0.836339
0.714297,1.07403,-0.0726544,-0.847111
0.714336,0.663679,-0.806955,-0.967547
0.714375,0.466975,-0.890622,-1.17141
0.714414,0.408547,-0.492415,-1.37143
0.714453,0.304329,-0.323129,-1.57557
0.714492,0.0434837,-0.647403,-1.75999
0.714531,-0.329103,-1.07797,-1.90715
0.71457,-0.77018,-1.23283,-1.98049
0.714609,-1.21127,-1.15188,-1.94452
0.714648,-1.45944,-1.04843,-1.89662
0.714688,-1.45709,-0.900922,-1.85675
0.714727,-1.33164,-0.680321,-1.75413
0.714766,-1.20503,-0.712785,-1.62535
0.714805,-1.21006,-1.09344,-1.52724
0.714844,-1.29771,-1.30499,-1.47121
0.714883,-1.27531,-1.03663,-1.43871
0.714922,-1.20282,-0.627803,-1.42832
0.714961,-1.12344,-0.48693,-1.43841
0.715,-0.92472,-0.639021,-1.45827
0.715039,-0.713026,-0.875338,-1.57141
0.715078,-0.602348,-1.03678,-1.73563
0.715117,-0.555977,-1.0284,-1.80048
0.715156,-0.537054,-0.772992,-1.81186
0.715195,-0.386305,-0.290275,-1.7492
0.715234,-0.0764533,0.122337,-1.54097
0.715273,0.0924854,-0.0731435,-1.32049
0.715313,0.0368623,-0.793784,-1.14068
